"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Compared to National","Denominator","Payment","Lower Estimate","Higher Estimate","Footnote","Measure Start Date","Measure End Date"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","427","21771","20436","23223","","07/01/2010","06/30/2013"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","72","20137","17833","22653","","07/01/2010","06/30/2013"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","282","21610","20059","23326","","07/01/2010","06/30/2013"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","35","20618","17923","23829","","07/01/2010","06/30/2013"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","47","22673","19729","25974","","07/01/2010","06/30/2013"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","1194","20991","20192","21841","","07/01/2010","06/30/2013"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","176","18857","17373","20519","","07/01/2010","06/30/2013"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","30","21431","18592","24872","","07/01/2010","06/30/2013"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","87","20312","18076","22607","","07/01/2010","06/30/2013"
"340075","CMC-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","84","19582","17427","21909","","07/01/2010","06/30/2013"
"340084","ANSON COMMUNITY HOSPITAL","500 MORVEN ROAD","WADESBORO","NC","28170","ANSON","7046945131","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","27","19796","16967","23274","","07/01/2010","06/30/2013"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","31","21179","18123","24649","","07/01/2010","06/30/2013"
"340087","THE MCDOWELL HOSPITAL","430 RANKIN DRIVE P O BOX 730","MARION","NC","28752","MCDOWELL","8286595000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","31","19009","16343","21942","","07/01/2010","06/30/2013"
"340090","JOHNSTON HEALTH","509 BRIGHT LEAF BLVD","SMITHFIELD","NC","27577","JOHNSTON","9199348171","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","145","22000","19906","24481","","07/01/2010","06/30/2013"
"340091","MOSES H CONE MEMORIAL HOSPITAL, THE","1200 N ELM ST","GREENSBORO","NC","27401","GUILFORD","3368327000","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","676","18631","17789","19543","","07/01/2010","06/30/2013"
"340096","LEXINGTON MEMORIAL HOSPITAL INC","250 HOSPITAL DRIVE PO BOX 1817","LEXINGTON","NC","27293","DAVIDSON","3362485161","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","36","20019","17269","23011","","07/01/2010","06/30/2013"
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","180 PARKWOOD DR","ELKIN","NC","28621","SURRY","3365277000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","70","19850","17644","22319","","07/01/2010","06/30/2013"
"340098","CAROLINAS MEDICAL  CENTER-PINEVILLE","10628 PARK RD","CHARLOTTE","NC","28210","MECKLENBURG","7043795000","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","309","19858","18614","21263","","07/01/2010","06/30/2013"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","500 S ACADEMY ST","AHOSKIE","NC","27910","HERTFORD","2522093000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","50","21032","18487","24065","","07/01/2010","06/30/2013"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","1000 WEST HAMLET AVENUE","HAMLET","NC","28345","RICHMOND","9109582361","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","28","22047","18699","25746","","07/01/2010","06/30/2013"
"340107","VIDANT EDGECOMBE HOSPITAL","111 HOSPITAL DR","TARBORO","NC","27886","EDGECOMBE","2526417700","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","57","19816","17385","22551","","07/01/2010","06/30/2013"
"340109","SENTARA ALBEMARLE MEDICAL CENTER","1144 N ROAD ST","ELIZABETH CITY","NC","27909","PASQUOTANK","2523350531","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","196","18806","17399","20505","","07/01/2010","06/30/2013"
"340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","1000 BLYTHE BLVD","CHARLOTTE","NC","28203","MECKLENBURG","7043552000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","619","21094","20054","22221","","07/01/2010","06/30/2013"
"340114","REX HOSPITAL","4420 LAKE BOONE TRAIL","RALEIGH","NC","27607","WAKE","9197843100","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","561","20117","19052","21233","","07/01/2010","06/30/2013"
"340115","FIRSTHEALTH MOORE REGIONAL HOSPITAL","155 MEMORIAL DRIVE","PINEHURST","NC","28374","MOORE","9107151000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","727","20811","19806","21857","","07/01/2010","06/30/2013"
"340116","FRYE REGIONAL MEDICAL CENTER","420 N CENTER ST","HICKORY","NC","28601","CATAWBA","8283226070","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","407","18952","17862","20146","","07/01/2010","06/30/2013"
"340119","STANLY REGIONAL MEDICAL CENTER","301 YADKIN ST","ALBEMARLE","NC","28001","STANLY","7049844000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","117","21997","19800","24455","","07/01/2010","06/30/2013"
"340120","VIDANT DUPLIN  HOSPITAL","401 N MAIN ST","KENANSVILLE","NC","28349","DUPLIN","9102960941","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","26","20959","17834","24622","","07/01/2010","06/30/2013"
"340123","RANDOLPH HOSPITAL","364 WHITE OAK STREET","ASHEBORO","NC","27204","RANDOLPH","3366255151","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","85","21089","18809","23625","","07/01/2010","06/30/2013"
"340126","WILSON MEDICAL CENTER","1705 S TARBORO ST","WILSON","NC","27893","WILSON","2523998040","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","132","18241","16570","20032","","07/01/2010","06/30/2013"
"340127","GRANVILLE HEALTH SYSTEMS","COLLEGE ST BOX 947","OXFORD","NC","27565","GRANVILLE","9196903000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","29","20210","17301","23434","","07/01/2010","06/30/2013"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","171 FAIRVIEW ROAD","MOORESVILLE","NC","28117","IREDELL","7046604000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","104","19611","17599","21746","","07/01/2010","06/30/2013"
"34012F","DURHAM VA MEDICAL CENTER","508 FULTON STREET","DURHAM","NC","27705","DURHAM","9192860411","Payment for heart attack patients","PAYM_30_AMI","","","","","","","07/01/2010","06/30/2013"
"340130","CAROLINAS MEDICAL CENTER-UNION","600 HOSPITAL DR","MONROE","NC","28110","UNION","7042833100","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","81","20047","17829","22558","","07/01/2010","06/30/2013"
"340131","CAROLINA EAST MEDICAL CENTER","2000 NEUSE BLVD","NEW BERN","NC","28560","CRAVEN","2526338640","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","454","21962","20636","23403","","07/01/2010","06/30/2013"
"340132","MARIA PARHAM MEDICAL CENTER","PO BOX 59","HENDERSON","NC","27536","VANCE","2524313708","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","36","17624","15242","20218","","07/01/2010","06/30/2013"
"340133","MARTIN GENERAL HOSPITAL","310 S MCCASKEY RD P O BOX 1128","WILLIAMSTON","NC","27892","MARTIN","2528096179","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","32","20123","17328","23406","","07/01/2010","06/30/2013"
"34013F","FAYETTEVILLE NC VA MEDICAL CENTER","2300 RAMSEY STREET","FAYETTEVILLE","NC","28301","CUMBERLAND","9104882120","Payment for heart attack patients","PAYM_30_AMI","","","","","","","07/01/2010","06/30/2013"
"340141","NEW HANOVER REGIONAL MEDICAL CENTER","2131 S 17TH ST BOX 9000","WILMINGTON","NC","28402","NEW HANOVER","9103437000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","876","21340","20397","22271","","07/01/2010","06/30/2013"
"340142","CARTERET GENERAL HOSPITAL","3500 ARENDELL ST","MOREHEAD CITY","NC","28557","CARTERET","2528086000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","247","21798","20225","23650","","07/01/2010","06/30/2013"
"340143","CATAWBA VALLEY MEDICAL CENTER","810 FAIRGROVE CHURCH RD","HICKORY","NC","28602","CATAWBA","8283263809","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","104","19942","17873","22186","","07/01/2010","06/30/2013"
"340144","DAVIS REGIONAL MEDICAL CENTER","218 OLD MOCKSBVILLE RD PO BOX 1823","STATESVILLE","NC","28687","IREDELL","7048730281","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","32","21315","18433","24860","","07/01/2010","06/30/2013"
"340145","CAROLINAS MEDICAL CENTER-LINCOLN","433 MCALISTER RD","LINCOLNTON","NC","28092","LINCOLN","9802122000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"340147","NASH GENERAL HOSPITAL","2460 CURTIS ELLIS DRIVE","ROCKY MOUNT","NC","27804","NASH","2524438000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","319","20237","18875","21664","","07/01/2010","06/30/2013"
"340148","NOVANT HEALTH PARK HOSPITAL","1950 S HAWTHORNE RD","WINSTON-SALEM","NC","27103","FORSYTH","3367180600","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"340151","HALIFAX REGIONAL MEDICAL CENTER INC","250 SMITH CHURCH RD","ROANOKE RAPIDS","NC","27870","HALIFAX","2525358005","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","72","20849","18427","23558","","07/01/2010","06/30/2013"
"340153","NOVANT HEALTH CHARLOTTE ORTHOPEDIC HOSPITAL","1901 RANDOLPH RD","CHARLOTTE","NC","28207","MECKLENBURG","7043162000","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"340155","DUKE REGIONAL HOSPITAL","3643 N ROXBORO ROAD","DURHAM","NC","27704","DURHAM","9196201078","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","226","19407","17945","20943","","07/01/2010","06/30/2013"
"340156","CHEROKEE INDIAN HOSPITAL AUTHORITY","CALLER BOX C268","CHEROKEE","NC","28719","SWAIN","7044979163","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"340158","NOVANT HEALTH BRUNSWICK MEDICAL CENTER","1 MEDICAL CENTER DR  PO BOX 139","SUPPLY","NC","28462","BRUNSWICK","9107558121","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","33","22203","19036","25820","","07/01/2010","06/30/2013"
"340159","PERSON MEMORIAL HOSPITAL","615 RIDGE RD","ROXBORO","NC","27573","PERSON","3365992121","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"340160","MURPHY MEDICAL CENTER INC","3990 EAST US HIGHWAY 64 ALT","MURPHY","NC","28906","CHEROKEE","8288378161","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","45","20743","18000","23886","","07/01/2010","06/30/2013"
"340166","CAROLINAS MED CTR-UNIVERSITY","8800 NORTH TYRON STREET","CHARLOTTE","NC","28262","MECKLENBURG","7045486000","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","42","17894","15774","20564","","07/01/2010","06/30/2013"
"340171","PRESBYTERIAN HOSPITAL MATTHEWS","1500 MATTHEWS TWNSHP PRKWY BOX 3310","MATTHEWS","NC","28106","MECKLENBURG","7043846500","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","155","19419","17739","21272","","07/01/2010","06/30/2013"
"340173","WAKEMED, CARY HOSPITAL","1900 KILDARE FARM ROAD","CARY","NC","27518","WAKE","9193502550","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","138","21687","19628","23888","","07/01/2010","06/30/2013"
"34017F","W.G. (BILL) HEFNER SALISBURY VA MEDICAL CENTER","1601 BRENNER AVENUE","SALISBURY","NC","28144","ROWAN","7046389000","Payment for heart attack patients","PAYM_30_AMI","","","","","","","07/01/2010","06/30/2013"
"340183","NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER","10030 GILEAD ROAD","HUNTERSVILLE","NC","28078","MECKLENBURG","7043164000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","36","20366","17597","23576","","07/01/2010","06/30/2013"
